Title_Store1,Title_Store2,Price_Store1,Price_Store2,HappyPrice_Store1,HappyPrice_Store2,Link_Store1,Link_Store2,Specs_JSON_Store1,Specs_JSON_Store2,Image_Store1,Image_Store2,Title_Similarity_Score,Specs_Similarity_Score
Apple iPhone 16 Pro Max 256GB Desert-Titanium,Apple iPhone 16 Pro Max 256GB Desert Titanium,"89.480,00 ден.",97.49,,89.49,https://www.anhoch.com/products/apple-iphone-16-pro-max-256gb-deserttitanium-5732,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-Max-256GB-Desert-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro Max"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro"", ""ram"": ""8 GB"", ""storage"": ""256 GB"", ""display_size"": ""6.9 inches"", ""display_resolution"": ""1320 x 2868 pixels"", ""rear_camera"": ""Triple: 48 MP, 12 MP, 48 MP"", ""front_camera"": ""Single: 12 MP"", ""battery_capacity"": ""4685 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro Max"", ""screen_size"": ""6.9\"""", ""resolution"": ""1320 x 2868p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP, 12 MP, 48 MP"", ""front_camera"": ""12 MP"", ""battery_capacity"": null, ""charging_speed"": ""Wired: 25W, Wireless: 25W, 15W, 4.5W""}",https://www.anhoch.com/storage/media/16pmdt.jpg,/2024/09/25/PromaxDesert_ad19f0dd-b15d-4c37-af58-027220dc3c28.JPG?width=192,0.8653,0.873
Samsung Galaxy S24 FE 5G 8GB/256GB Light Blue,SAMSUNG Galaxy S24FE 5G 8/256GB Blue,"33.980,00 ден.",48.999,,33.999,https://www.anhoch.com/products/samsung-galaxy-s24-fe-5g-8gb256gb-light-blue-7073,/categories/mobilni_telefoni/SAMSUNG-Galaxy-S24FE-5G-8-256GB--SM-S721BLBGEUC--Blue,"{""brand"": ""Samsung"", ""model"": ""Galaxy S24 FE 5G"", ""operating_system"": ""Android 14, One UI 6.1"", ""processor"": ""Exynos 2400e (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, OIS, 8 MP, PDAF, OIS, 3x optical zoom, 12 MP, f/2.2, 123\u02da (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S24FE"", ""screen_size"": ""6.7"", ""resolution"": ""1080 x 2340"", ""aspect_ratio"": null, ""processor"": ""Exynos 2400e (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""rear_camera"": ""50 MP, 8 MP, 12 MP"", ""front_camera"": ""10 MP"", ""battery_capacity"": ""4700mAh"", ""charging_speed"": ""25W""}",https://www.anhoch.com/storage/media/sm-s721blbgeuc.jpg,/2024/10/14/SM-S721BLBGEUC_447a3e16-ec1b-4384-a584-6aee409a4ba8.JPG?width=192,0.9428,0.9122
Samsung Galaxy S24 FE 5G 8GB/128GB Graphite Gray,SAMSUNG Galaxy S24FE 5G 8/128GB Graphite,"31.980,00 ден.",44.999,,30.999,https://www.anhoch.com/products/samsung-galaxy-s24-fe-5g-8gb128gb-graphite-gray-7074,/categories/mobilni_telefoni/SAMSUNG-Galaxy-S24FE-5G-8-128GB--SM-S721BZKDEUC--Graphite,"{""brand"": ""Samsung"", ""model"": ""Galaxy S24 FE"", ""operating_system"": ""Android 14"", ""processor"": ""10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz)"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, OIS + 8 MP, PDAF, OIS, 3x optical zoom + 12 MP, f/2.2, 123\u02da (ultrawide)"", ""front_camera"": ""Single: 10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S24FE"", ""screen_size"": ""6.7"", ""resolution"": ""1080 x 2340"", ""aspect_ratio"": null, ""processor"": ""Exynos 2400e"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""rear_camera"": ""50 MP, f/1.8, 24mm (wide), dual pixel PDAF, OIS and 8 MP, f/2.4, 75mm (telephoto), PDAF, OIS, 3x optical zoom and 12 MP, f/2.2, 123 degrees (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700mAh"", ""charging_speed"": ""25W wired, PD, QC2, 50% in 30 min""}",https://www.anhoch.com/storage/media/sm-s721bzkdeuc.jpg,/2024/10/14/SM-S721BZKDEUC_4d8cc4b6-ecac-4d5f-b25a-c8325f370d29.JPG?width=192,0.9282,0.9013
Apple iPhone 16 128GB Teal,Apple iPhone 16 128GB Teal,"54.980,00 ден.",63.69,,54.99,https://www.anhoch.com/products/apple-iphone-16-128gb-teal-3210,/categories/mobilni_telefoni/Apple-iPhone-16-128GB-Teal,"{""brand"": ""Apple"", ""model"": ""iPhone 16"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 (3 nm)"", ""ram"": ""8 GB"", ""storage"": ""128 GB"", ""display_size"": ""6.1"", ""display_resolution"": ""1179 x 2556 pixels"", ""rear_camera"": ""Dual: 48MP, 12MP"", ""front_camera"": ""Single: 12 MP"", ""battery_capacity"": ""3561 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16"", ""screen_size"": ""6.1\"""", ""resolution"": ""1179 x 2556p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 (3 nm)"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP, f/1.6, 26mm (wide), 1/1.56\"", 1.0\u00b5m, dual pixel PDAF, sensor-shift OIS; 12 MP, f/2.2, 13mm, 120\\u00b0 (ultrawide), 0.7\u00b5m, dual pixel PDAF"", ""front_camera"": ""12 MP, f/1.9, 23mm (wide), 1/3.6\"", PDAF"", ""battery_capacity"": null, ""charging_speed"": ""50% in 30 min""}",https://www.anhoch.com/storage/media/16teal.jpg,/2024/09/27/Teal_b4dad7a5-0657-4364-8218-d461e3a02522.JPG?width=192,1.0,0.8654
Apple iPhone 15 128GB Pink,iPhone 15 128GB Pink,"48.480,00 ден.",56.99,,48.49,https://www.anhoch.com/products/apple-iphone-15-128gb-pink-0153,/categories/mobilni_telefoni/Apple-iPhone-15-128GB-Pink,"{""brand"": ""Apple"", ""model"": ""iPhone 15"", ""operating_system"": ""iOS 17"", ""processor"": ""Apple A16 Bionic"", ""ram"": ""6 GB"", ""storage"": ""128 GB"", ""display_size"": ""6.1 inches"", ""display_resolution"": ""1179 x 2556 pixels"", ""rear_camera"": ""Dual: 48MP; 12MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": ""3349 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 15"", ""screen_size"": ""6.1"", ""resolution"": ""1171 x 2556p"", ""aspect_ratio"": null, ""processor"": ""Apple A16 Bionic (4 nm)"", ""ram"": null, ""storage"": ""128GB"", ""operating_system"": ""iOS 17.0"", ""rear_camera"": ""48 MP, f/1.6, 26mm ( wide ) , 1.0\u00b5m, dual pixel PDAF, sensor-shift OIS; 12 MP, f/2.4, 13mm, 120?"", ""front_camera"": ""12 MP, f/1.9, 23mm (wide), 1/3.6\"", PDAF"", ""battery_capacity"": null, ""charging_speed"": ""50% in 30 min""}",https://www.anhoch.com/storage/media/iphone15_pk.jpg,/2023/09/29/iPhone_15_Pink1.JPG?width=192,0.9929,0.8446
Apple iPhone 15 128GB Yellow,iPhone 15 Plus 128GB Green,"48.480,00 ден.",63.69,,53.39,https://www.anhoch.com/products/apple-iphone-15-128gb-yellow-0154,/categories/mobilni_telefoni/Apple-iPhone-15-Plus-128GB-Green,"{""brand"": ""Apple"", ""model"": ""iPhone 15"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A16 Bionic"", ""ram"": ""6 GB"", ""storage"": ""128 GB"", ""display_size"": ""6.1 inches"", ""display_resolution"": ""1179 x 2556 pixels"", ""rear_camera"": ""Dual: 48MP; 12MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": ""3349 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 15 Plus"", ""screen_size"": ""6.7\"""", ""resolution"": ""1290 x 2796 p"", ""aspect_ratio"": null, ""processor"": ""Apple A16 Bionic"", ""ram"": null, ""storage"": ""128GB"", ""operating_system"": ""iOS 17.0"", ""rear_camera"": ""12 MP, 12 MP"", ""front_camera"": ""48 MP"", ""battery_capacity"": null, ""charging_speed"": ""50% in 30 min""}",https://www.anhoch.com/storage/media/iphone15_yl.jpg,/2023/10/03/Apple_iPhone_15_Plus_Green_1.JPG?width=192,0.787,0.8617
Apple iPhone 15 128GB Green,iPhone 15 128GB Green,"48.480,00 ден.",56.99,,48.49,https://www.anhoch.com/products/apple-iphone-15-128gb-green-0156,/categories/mobilni_telefoni/Apple-iPhone-15-128GB-Green,"{""brand"": ""Apple"", ""model"": ""iPhone 15"", ""operating_system"": ""iOS 17"", ""processor"": ""Apple A16 Bionic"", ""ram"": 6, ""storage"": 128, ""display_size"": 6.1, ""display_resolution"": ""1179 x 2556 pixels"", ""rear_camera"": ""Dual: 48MP; 12MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": 3349, ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 15"", ""screen_size"": ""6.1\"""", ""resolution"": ""1171 x 2556p"", ""aspect_ratio"": null, ""processor"": ""Apple A16 Bionic"", ""ram"": null, ""storage"": ""128GB"", ""operating_system"": ""iOS 17.0"", ""rear_camera"": ""48 MP, f/1.6, 26mm (wide) + 12 MP, f/2.4, 13mm (ultrawide)"", ""front_camera"": ""12 MP, f/1.9, 23mm (wide)"", ""battery_capacity"": null, ""charging_speed"": ""Fast charging, 50% in 30 min (advertised)""}",https://www.anhoch.com/storage/media/iphone15_gr.jpg,/2023/09/29/iPhone15_Green1.JPG?width=192,0.9916,0.852
Apple iPhone 16 Pro Max 512GB Desert Titanium,Apple iPhone 16 Pro Max 256GB Desert Titanium,"104.980,00 ден.",97.49,,89.49,https://www.anhoch.com/products/apple-iphone-16-pro-max-512gb-desert-titanium-3496,/categories/mobilni_telefoni/Apple-iPhone-16-Pro-Max-256GB-Desert-Titanium,"{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro Max"", ""operating_system"": ""iOS 18"", ""processor"": ""Apple A18 Pro"", ""ram"": ""8 GB"", ""storage"": ""512 GB"", ""display_size"": ""6.9"", ""display_resolution"": ""1320 x 2868 pixels"", ""rear_camera"": ""Triple: 48MP; 12MP; 48MP"", ""front_camera"": ""Single: 12 MP; SL 3D"", ""battery_capacity"": ""4685 mAh"", ""battery_type"": ""Li-Ion""}","{""brand"": ""Apple"", ""model"": ""iPhone 16 Pro Max"", ""screen_size"": ""6.9\"""", ""resolution"": ""1320 x 2868p"", ""aspect_ratio"": null, ""processor"": ""Apple A18 Pro"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""iOS 18"", ""rear_camera"": ""48 MP, f/1.8 + 12 MP, f/2.8 + 48 MP, f/2.2"", ""front_camera"": ""12 MP, f/1.9"", ""battery_capacity"": null, ""charging_speed"": ""50% in 30 min (advertised)""}",https://www.anhoch.com/storage/media/16pmdt.jpg,/2024/09/25/PromaxDesert_ad19f0dd-b15d-4c37-af58-027220dc3c28.JPG?width=192,0.9838,0.864
Samsung Galaxy S24 FE 5G 8GB/256GB Mint Green,SAMSUNG Galaxy S24FE 5G 8/256GB Mint,"33.980,00 ден.",48.999,,33.999,https://www.anhoch.com/products/samsung-galaxy-s24-fe-5g-8gb256gb-mint-green-7120,/categories/mobilni_telefoni/SAMSUNG-Galaxy-S24FE-5G-8-256GB--SM-S721BLGGEUC--Mint-,"{""brand"": ""Samsung"", ""model"": ""Galaxy S24 FE"", ""operating_system"": ""Android 14, One UI 6.1"", ""processor"": ""Exynos 2400e (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, f/1.8, 24mm (wide), dual pixel PDAF, OIS + 8 MP, f/2.4, 75mm (telephone), PDAF, OIS, 3x optical zoom + 12 MP, f/2.2, 123\u02da (ultrawide)"", ""front_camera"": ""Single: 10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S24FE"", ""screen_size"": ""6.7\"""", ""resolution"": ""1080 x 2340"", ""aspect_ratio"": ""null"", ""processor"": ""Exynos 2400e"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""rear_camera"": ""50 MP, f/1.8, 24mm (wide), dual pixel PDAF, OIS + 8 MP, f/2.4, 75mm (telephoto), PDAF, OIS, 3x optical zoom + 12 MP, f/2.2, 123? (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700mAh"", ""charging_speed"": ""25W wired, PD, QC2""}",https://www.anhoch.com/storage/media/sm-s721blggeuc.jpg,/2024/10/14/SM-S721BLGGEUC_da1a0b2e-5bd3-47a0-b87f-6479b645122f.JPG?width=192,0.8677,0.919
Samsung Galaxy S24 FE 5G 8GB/256GB Yellow,SAMSUNG Galaxy S24FE 5G 8/256GB Blue,"33.980,00 ден.",48.999,,33.999,https://www.anhoch.com/products/samsung-galaxy-s24-fe-5g-8gb256gb-yellow-7121,/categories/mobilni_telefoni/SAMSUNG-Galaxy-S24FE-5G-8-256GB--SM-S721BLBGEUC--Blue,"{""brand"": ""Samsung"", ""model"": ""Galaxy S24 FE 5G"", ""operating_system"": ""Android 14"", ""processor"": ""Exynos 2400e"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, OIS, 8 MP, PDAF, OIS, 3x optical zoom, 12 MP, f/2.2, 123\u02da (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S24FE"", ""screen_size"": ""6.7"", ""resolution"": ""1080 x 2340"", ""aspect_ratio"": ""Dynamic AMOLED 2X"", ""processor"": ""Exynos 2400e (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""rear_camera"": ""50 MP, f/1.8, 24mm (wide), dual pixel PDAF, OIS, 8 MP, f/2.4, 75mm (telephoto), PDAF, OIS, 3x optical zoom, 12 MP, f/2.2, 123\u00b0 (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700mAh"", ""charging_speed"": ""25W wired, PD, QC2""}",https://www.anhoch.com/storage/media/sm-s721bzygeuc.jpg,/2024/10/14/SM-S721BLBGEUC_447a3e16-ec1b-4384-a584-6aee409a4ba8.JPG?width=192,0.8607,0.8676
Samsung Galaxy S24 FE 5G 8GB/256GB Graphite Gray,SAMSUNG Galaxy S24FE 5G 8/256GB Graphite,"33.980,00 ден.",48.999,,33.999,https://www.anhoch.com/products/samsung-galaxy-s24-fe-5g-8gb256gb-graphite-gray-7075,/categories/mobilni_telefoni/SAMSUNG-Galaxy-S24FE-5G-8-256GB--SM-S721BZKGEUC--Graphite,"{""brand"": ""Samsung"", ""model"": ""Galaxy S24 FE"", ""operating_system"": ""Android 14, One UI 6.1"", ""processor"": ""Exynos 2400e (4 nm)"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""display_size"": ""6.7 inches"", ""display_resolution"": ""1080 x 2340 pixels"", ""rear_camera"": ""Triple: 50 MP, OIS; 8 MP, PDAF, OIS, 3x optical zoom; 12 MP, f/2.2, 123\u02da (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700 mAh"", ""battery_type"": ""non-removable""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy S24FE"", ""screen_size"": ""6.7"", ""resolution"": ""1080 x 2340"", ""aspect_ratio"": null, ""processor"": ""Exynos 2400e"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""rear_camera"": ""50 MP, f/1.8, 24mm (wide), dual pixel PDAF, OIS; 8 MP, f/2.4, 75mm (telephoto), PDAF, OIS, 3x optical zoom; 12 MP, f/2.2, 123\u00b0 (ultrawide)"", ""front_camera"": ""10 MP, f/2.4, 26mm (wide)"", ""battery_capacity"": ""4700mAh"", ""charging_speed"": ""25W wired, PD, QC2""}",https://www.anhoch.com/storage/media/sm-s721bzkgeuc.jpg,/2024/10/14/SM-S721BZKGEUC_a3079618-b501-49b9-96eb-b6bf8e9e2cf3.JPG?width=192,0.9179,0.9115
Xiaomi Redmi Buds 6 Play White,Xiaomi Redmi Buds 6 Play White BHR8773GL,"790,00 ден.",799.0,,,https://www.anhoch.com/products/xiaomi-redmi-buds-6-play-white-5897,/categories/SLUSALKI_T/84112362-Xiaomi-Redmi-Buds-6-Play-White-BHR8773GL,"{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6 Play"", ""type"": ""Bean-shaped earbuds"", ""driver_size"": null, ""frequency_response"": ""20Hz~20KHz"", ""impedance"": ""16 \u03a9"", ""sensitivity"": null, ""weight"": ""40.0g"", ""wireless_range"": ""10m"", ""battery_life"": ""36 hours"", ""noise_cancellation"": null}","{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6 Play"", ""driver_size"": ""10mm"", ""impedance"": null, ""frequency_response"": ""20Hz-20kHz"", ""sensitivity"": null, ""cable_type"": null, ""connectivity"": ""Bluetooth"", ""weight"": null, ""color"": ""White""}",https://www.anhoch.com/storage/media/bhr8773gl.jpg,/2025/03/26/buds6playwhite_1c5b86bf-4afb-49d9-b58c-5de3d16eb75e.png?width=192,0.9271,0.811
TV Box Xiaomi Box S 2nd Gen,Xiaomi TV Box S 2nd Gen,"3.680,00 ден.",3.999,,,https://www.anhoch.com/products/tv-box-xiaomi-box-s-2nd-gen-2254,/categories/Android_TV_boksovi/Xiaomi-TV-Box-S-2nd-Gen,"{""brand"": ""Xiaomi"", ""model"": ""TV Box S 2nd Gen"", ""operating_system"": ""Google TV"", ""processor"": ""Quad-Core Cortex-A55"", ""memory"": ""2GB"", ""storage_capacity"": ""8GB"", ""supported_media_formats"": null, ""hdmi_ports"": ""1"", ""wi_fi_capability"": ""2.4GHz/5GHz"", ""bluetooth_capability"": ""5.2""}","{""brand"": ""Xiaomi"", ""model"": ""TV Box S 2nd Gen"", ""cpu"": ""Quad-Core Cortex-A55"", ""ram"": ""2GB"", ""storage"": ""8GB"", ""operating_system"": ""Google TV"", ""gpu"": ""ARM Mali G31 MP2"", ""connectivity"": ""2.4GHz/5GHz WiFi, Bluetooth 5.2"", ""hdmi_ports"": ""HDMI 2.1 x1"", ""wifi"": ""2.4GHz/5GHz"", ""bluetooth"": ""5.2""}",https://www.anhoch.com/storage/media/pfj4151eu.jpg,/2024/05/13/Xiaomi_144f7f79-6253-492c-96a4-f6bafe3b9536.JPG?width=192,0.9761,0.8567
"TV JVC 50"" LT-50VAQ3300 4K Android QLED TV","4k UHD SMART TV GRUNDIG 50 GHU7970B, 50""(127cm), Android TV","19.980,00 ден.",23.999,,21.999,https://www.anhoch.com/products/tv-jvc-50-lt50vaq3300-4k-android-qled-tv-7199,/categories/televizori/GRUNDIG-50-GHU-7970-B,"{""brand"": ""JVC"", ""model"": ""LT-50VAQ3300"", ""screen_size"": ""50\"""", ""resolution"": ""4K ULTRA HD (3840X2160)"", ""aspect_ratio"": null, ""panel_type"": ""QLED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": ""Android"", ""hdmi_ports"": ""3"", ""wi_fi"": null, ""voice_control"": null}","{""brand"": ""Grundig"", ""model"": ""50 GHU7970B"", ""screen_size"": ""50\"""", ""resolution"": ""3840x2160pix"", ""aspect_ratio"": null, ""panel_type"": ""4k UHD"", ""refresh_rate"": ""850 Hz"", ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Android TV"", ""operating_system"": ""Android"", ""storage"": null, ""wi_fi"": ""Yes"", ""bluetooth"": null}",https://www.anhoch.com/storage/media/jvclt50vaq33004kultrahdqledtv.jpg,/2023/09/11/50ghu7970b.jpg?width=192,0.7293,0.8175
"TV Favorit 32"" 32U20B-20D HD Led Smart Android","HD LED TV FUEGO 32EL600T, 32""(82cm), 100Hz, HDMI, USB","5.980,00 ден.",5.999,,5.299,https://www.anhoch.com/products/tv-favorit-32-32u20b20d-hd-led-smart-android-7714,/categories/televizori/LED-FUEGO-32-EL-600-T,"{""brand"": ""Favorit"", ""model"": ""TV 32U20B-20D"", ""screen_size"": ""32"", ""resolution"": ""1366x768"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": 1, ""wi_fi"": """", ""voice_control"": null}","{""brand"": ""FUEGO"", ""model"": ""32EL600T"", ""screen_size"": ""32\"""", ""resolution"": ""1366x768"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": ""100Hz"", ""hdmi_ports"": ""2"", ""smart_tv_features"": null, ""operating_system"": null, ""storage"": null, ""wi_fi"": null, ""bluetooth"": null}",https://www.anhoch.com/themes/storefront/public/images/image-placeholder.png,/2025/02/04/Screenshot_2025-02-04_150501.jpg?width=192,0.669,0.8935
"TV Favorit 43"" 43U20B-20D Full HD Led Smart TV Android","UltraHD SMART LED TV GRUNDIG 43 GHU 7970 B, 43""(108cm)","9.980,00 ден.",20.999,,16.999,https://www.anhoch.com/products/tv-favorit-43-43u20b20d-full-hd-led-smart-tv-android-7715,/categories/televizori/GRUNDIG-43-GHU-7970-B,"{""brand"": ""Favorit"", ""model"": ""43U20B-20D"", ""screen_size"": ""43"", ""resolution"": ""1920x1080 (FHD)"", ""aspect_ratio"": null, ""panel_type"": null, ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": 2, ""wi_fi"": true, ""voice_control"": null}","{""brand"": ""GRUNDIG"", ""model"": ""GHU 7970 B"", ""screen_size"": ""43"", ""resolution"": ""3840x2160pix"", ""aspect_ratio"": null, ""panel_type"": ""SMART LED"", ""refresh_rate"": ""900 Hz"", ""hdmi_ports"": ""3"", ""smart_tv_features"": null, ""operating_system"": ""Android TV"", ""storage"": null, ""wi_fi"": ""\u0412\u0433\u0440\u0430\u0434\u0435\u043d"", ""bluetooth"": null}",https://www.anhoch.com/themes/storefront/public/images/image-placeholder.png,/2023/08/22/Grundig01.JPG?width=192,0.7331,0.8319
Earphones Sony MDR-EX15APW w/Microphone White,BT SLUSALKI SONY WH-ULT900NW NC White,"620,00 ден.",11.499,,9.999,https://www.anhoch.com/products/earphones-sony-mdrex15apw-wmicrophone-white-9264,/categories/SLUSALKI_A/SLUSALKI-SONY-BT-WH-ULT900NW,"{""brand"": ""Sony"", ""model"": ""MDR-EX15APW"", ""type"": ""In-ear"", ""driver_size"": ""9mm"", ""frequency_response"": ""8Hz\u201322kHz"", ""impedance"": null, ""sensitivity"": null, ""weight"": null, ""cable_length"": ""1.2m"", ""wireless_range"": null, ""battery_life"": null}","{""brand"": ""Sony"", ""model"": ""WH-ULT900NW NC"", ""driver_size"": null, ""impedance"": ""110ohms"", ""frequency_response"": ""5Hz - 20.000 Hz"", ""sensitivity"": null, ""cable_type"": ""1.2m"", ""connectivity"": ""Bluetooth 5.2"", ""weight"": ""255g"", ""color"": ""White""}",https://www.anhoch.com/storage/media/mdr-ex15apw.jpg,/2024/06/06/WH-ULT900NPrimaryimageOffwhite_fb7e6e52-f23f-4fed-887d-837a1f771fea.webp?width=192,0.5245,0.8318
Speaker JBL Bluetooth Clip 5 Pink,"BT звучник JBL CLIP 5 PINK, 7W, 12h","3.780,00 ден.",4.299,,,https://www.anhoch.com/products/speaker-jbl-bluetooth-clip-5-pink-5719,/categories/PORTABL_ZVUCNICI__DOKING/JBL-CLIP-5-PINK,"{""brand"": ""JBL"", ""model"": ""Clip 5"", ""speaker_type"": ""Bluetooth"", ""power_wattage"": ""7W RMS"", ""frequency_response"": ""95 Hz - 20 kHz"", ""driver_size"": ""45 mm / 1.75\"""", ""connectivity_options"": ""Bluetooth"", ""weight"": ""0.285kg"", ""dimensions"": ""86.30 x 134.50 x 46.0 mm""}","{""brand"": ""JBL"", ""model"": ""CLIP 5"", ""driver_size"": null, ""driver_type"": null, ""impedance"": null, ""sensitivity"": null, ""frequency_response"": ""95Hz - 20kHz"", ""power_rating"": ""7W"", ""connectivity"": ""Bluetooth""}",https://www.anhoch.com/storage/media/20240501115137_jbl_clip_5_jblcli.jpg,/2024/07/15/JBLPink_27ca2e60-ef37-48ef-bacd-149288bd6be6.JPG?width=192,0.5761,0.8184
Xiaomi Redmi Buds 6 Active Transparent Blue,Xiaomi Redmi Buds 6 Active Blue BHR8394GL,"990,00 ден.",999.0,,,https://www.anhoch.com/products/xiaomi-redmi-buds-6-active-transparent-blue-7032,/categories/SLUSALKI_T/84112359-Xiaomi-Redmi-Buds-6-Active-Blue-BHR8394GL,"{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6"", ""type"": """", ""driver_size"": null, ""frequency_response"": null, ""impedance"": null, ""sensitivity"": null, ""weight"": ""36g"", ""wireless_range"": ""10m"", ""battery_life"": ""30 hours"", ""noise_cancellation"": null}","{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6 Active"", ""driver_size"": ""14.2 Dynamic Driver"", ""impedance"": null, ""frequency_response"": null, ""sensitivity"": null, ""cable_type"": null, ""connectivity"": ""Bluetooth 5.4"", ""weight"": null, ""color"": ""Blue""}",https://www.anhoch.com/storage/media/bhr8394gl.jpg,/2025/03/26/blue_9e824e34-481b-40c5-b1e3-fe162f3fbb2d.png?width=192,0.9009,0.8246
